plot,Rep,Row,Column,taxa,Anthesis,Silking,Silking.sp,Anthesis.sp,Silking.sp.sp
2653,2,54,9,SD44,68,68,71.1569991672643,70.0049214852127,71.1572592740365
2654,2,54,10,A651,63,63,68.6362763669098,67.4919400426204,68.6366149609742
2655,2,54,11,W22,71,75,74.6163203110787,71.4792536644078,74.6167240069199
2656,2,54,12,B108,76,78,76.0971986246646,73.9668724924812,76.0976525312364
2657,2,54,13,904,65,65,69.5789844252398,68.454808850539,69.5794719654988
2658,2,54,14,NC290A,76,87,80.5617286203846,73.9430733511776,80.5622320246606
2659,2,54,15,DK84BRQ4,73,76,75.0454543123345,72.4316678339892,75.0459551804596
2660,2,54,16,CR1HT,67,68,71.0301521642762,69.4205830828833,71.0306321049185
2661,2,54,17,NORTH_7,69,72,73.0158090297816,70.4098103160581,73.0162496075453
2662,2,54,18,LH284,73,75,74.5024048031297,72.399340937935,74.5027875890468
2663,2,54,19,B97,73,75,74.4898772942354,72.38916104815,74.4901847835298
2664,2,54,20,PHBW8,69,69,71.4781302828687,70.3792501144895,71.4783466755246
2665,2,54,21,A680,74,76,74.9670066402821,72.8695705837975,74.9671193187869
2666,2,54,22,PHZ51,75,75,74.4563150097512,73.3600733248883,74.4563153984955
2667,2,54,23,NKBCC03,76,79,76.4458222140903,73.8506929635221,76.4457068597102
2668,2,54,24,H5,72,78,75.9353154753104,71.8413666014836,75.9350856036832
2669,2,54,25,A15,61,61,67.4246228097779,66.3320393503654,67.4242834023218
2670,2,54,26,B97,75,77,75.413676643441,73.3226854151783,75.413234056695
2671,2,54,27,A663,76,78,75.9024968631047,73.8133029849116,75.9019568351004
2672,2,54,28,Ky21,83,91,82.3911706648674,77.3039048680864,82.390536785788
2673,2,55,1,B97,72,75,74.8842814085141,72.1585762895879,74.8835474929118
2674,2,55,2,B79,75,77,75.8580861450498,73.6422581202589,75.857491487097
2675,2,55,3,SD101,73,73,73.8319237182284,72.625980492071,73.8314679929854
2676,2,55,4,B97,73,76,75.3058898722529,72.6097845038574,75.3055708100776
2677,2,55,5,B-18_INBR.FR.SUPERGOLD,69,72,73.2801498773993,70.5937230236771,73.2799617200206
2678,2,55,6,B97,76,76,75.2548612423122,74.0778459210759,75.2547949995661
2679,2,55,7,LH205,72,75,74.7301552779123,72.0621961739383,74.730199421132
2680,2,55,8,B97,75,80,77.206104689724,73.5468027887268,77.206246485025
2681,2,55,9,DKMFD-13D,73,75,74.6827343518056,72.5316817613839,74.6829609264715
2682,2,55,10,LH206,72,75,74.6600394177714,72.0168298755768,74.6603383124286
2683,2,55,11,B97,72,75,74.6380206962561,72.0022395713375,74.63837961047
2684,2,55,12,R229,75,77,75.6167527225736,73.4879198191529,75.61715755616
2685,2,55,13,CML_108,77,79,76.5963097045921,74.4738801009906,76.5967444626487
2686,2,55,14,B97,75,78,76.0767229752345,73.4601215308276,76.0771706725766
2687,2,55,15,PH207,66,71,72.5579817394616,68.9466341396809,72.5584253806437
2688,2,55,16,KO679Y,81,83,78.5400297691474,76.4333957779458,78.5404534250182
2689,2,55,17,H95,75,81,77.5228364212449,73.4203952626822,77.5232246835044
2690,2,55,18,NP899,71,75,74.5063930043152,71.407631359528,74.5067305216195
2691,2,55,19,PHGV6,83,85,79.4906900652379,77.3951092697105,79.4909616307407
2692,2,55,20,NC230,82,85,79.475697523137,76.882830582423,79.4758885638197
2693,2,55,21,PHN66,73,76,74.9613050412111,72.3707712908272,74.9614033992813
2694,2,55,22,LH195,76,78,75.9473550521857,73.8588918139009,75.9473520304032
2695,2,55,23,CML_220,81,83,78.4336298886344,76.3471321737137,78.4335215769578
2696,2,55,24,MEF156-55-2,63,62,67.9199264144012,67.3354331565852,67.9197133395693
2697,2,55,25,N540,77,77,75.4060773315974,74.3237418695741,75.4057636232945
2698,2,55,26,PHT47,75,78,75.8920115104547,73.3120315653977,75.891602714799
2699,2,55,27,DKIB014,73,75,74.3777384829776,72.3002970175401,74.377239729679
2700,2,55,28,LH146Ht,67,69,71.3633298893994,69.2885455588289,71.3627444806299
2701,2,56,1,CSJ3,54,59,66.9246655169092,63.2010755116053,66.9239736965907
2702,2,56,2,CO125,63,66,70.3969034594014,67.6829241554442,70.3963396763862
2703,2,56,3,PHWRZ,71,71,72.8691528614362,71.6648056482756,72.8687170861669
2704,2,56,4,DKNL001,72,73,73.8415155328761,72.1467644630382,73.8412055665082
2705,2,56,5,PHW43,71,73,73.8141505660836,71.6288532350133,73.813960737703
2706,2,56,6,DJ7,75,76,75.2872017158433,73.6111186783081,75.2871232729466
2707,2,56,7,Seagull_Seventeen,73,76,75.2607788423526,72.5935974026273,75.2608007786128
2708,2,56,8,Huanyao,76,75,74.7349329748103,74.0763112501459,74.7350434105422
2709,2,56,9,TZU-CHIAO-HSI-WU_105,75,75,74.7096691665931,73.5592689970466,74.7098564134852
2710,2,56,10,B97,73,76,75.1849748203476,72.5424631082717,75.1852277038662
2711,2,56,11,4554_INBRED,62,63,68.6608498172003,67.0258836072123,68.6611572737225
2712,2,56,12,Ky228,80,93,83.6373734220931,76.0095394309787,83.6377223598339
2713,2,56,13,LH183,73,75,74.614618827798,72.4934386137224,74.6149941260454
2714,2,56,14,IDS28,73,77,75.5926001693981,72.4775763004501,75.5929859011632
2715,2,56,15,CM37,63,63,68.5712793058299,67.461934618424,68.5716600446067
2716,2,56,16,PHG47,68,71,72.5505639260466,69.9464823135746,72.550926164907
2717,2,56,17,A554,65,67,70.5304111149154,68.4312068234104,70.5307423378486
2718,2,56,18,NY_166_(Neveh_Yaar),68,77,75.5108223493974,69.9161122857049,75.511110182972
2719,2,56,19,DK6F545,75,81,77.491825267133,73.4012147230001,77.4920570395406
2720,2,56,20,B91,73,77,75.4734385435127,72.3865279746329,75.4736015058618
2721,2,56,21,F44,89,95,84.4555998944472,80.3720365205728,84.455682862234
2722,2,56,22,PHN11,67,68,70.9381943922389,69.35770857243,70.9381888184468
2723,2,56,23,LH163,71,72,72.9210352221779,71.3434924998763,72.9209366664013
2724,2,56,24,R177,74,79,76.4039438847123,72.8293374244994,76.4037517948091
2725,2,56,25,Oh43,69,72,72.8867703176145,70.3151982264064,72.8864873726557
2726,2,56,26,LH52,69,69,71.3694396234793,70.3010492165093,71.369070002228
2727,2,56,27,B66,72,76,74.8519412917442,71.7868808689071,74.8514891915124
2728,2,56,28,87916W,68,79,76.3343234341304,69.772694647966,76.3337917350584
2729,2,57,1,ZS635,70,71,72.9654616539562,71.2443416735501,72.9648184962781
2730,2,57,2,CI_3A,77,78,76.4361882597944,74.7243423774807,76.4356603804987
2731,2,57,3,MS223,73,72,73.4069190101847,72.7043714171228,73.4065064166378
2732,2,57,4,792,73,75,74.8777524700663,72.6844719217038,74.8774529706452
2733,2,57,5,A427,72,77,75.8488340941647,72.1646934185184,75.8486421870694
2734,2,57,6,B85,70,76,75.3202870047092,71.1450764698101,75.320194372972
2735,2,57,7,VaW6,75,77,75.7921933641654,73.6256479517482,75.792189803272
2736,2,57,8,ICI_740,75,76,75.2645793107785,73.6064208516837,75.2646540768761
2737,2,57,9,J8606,73,74,74.2374291503868,72.5873966920359,74.2375719665996
2738,2,57,10,LH185,66,71,72.7107214870373,69.0685661494185,72.7109226558219
2739,2,57,11,NC306,75,77,75.6844529683737,73.5499203257868,75.6847028827939
2740,2,57,12,R181B,73,75,74.6587006150144,72.5314709574544,74.6589876508205
2741,2,57,13,B97,75,77,75.6335374878566,73.5132293440426,75.6338479775002
2742,2,57,14,PHV37,71,72,73.1089815176873,71.4951939021746,73.1093009057115
2743,2,57,15,B54,75,79,76.5849890979832,73.4773468962299,76.5853034990749
2744,2,57,16,W813G,70,72,73.0614502892475,70.9596532169253,73.061748233092
2745,2,57,17,W9,67,67,70.5383127078845,69.4420975919194,70.5385840284904
2746,2,57,18,WIL903,76,77,75.51557528356,73.9246819008168,75.5158101157916
2747,2,57,19,NC350,85,85,79.4932631583654,78.4074152039196,79.4934515110267
2748,2,57,20,CI_540,79,83,78.4714023037028,75.3903047490249,78.471534076504
2749,2,57,21,DKIB02,65,67,70.4499771346106,68.373338400226,70.4500429097388
2750,2,57,22,ZS01250,65,66,69.9289313771939,68.3564942711905,69.9289232404267
2751,2,57,23,DKMM402A,75,77,75.4081411614614,73.3397395535291,75.4080540916344
2752,2,57,24,A672,68,71,72.3874756862172,69.8230409475367,72.3873076584976
2753,2,57,25,WR3,66,67,70.3668101769541,68.8063671248473,70.3665619750608
2754,2,57,26,B97,75,78,75.8460670251967,73.2896970979522,75.8457410769558
2755,2,57,27,SD15,72,73,73.3252125692645,71.7730190528759,73.3248118752253
2756,2,57,28,LH299,69,69,71.3042716272441,70.2563308334041,71.3037984024689
2757,2,58,1,ND283,63,65,70.0064330090168,67.7880679782529,70.0058439002961
2758,2,58,2,Tr,73,75,74.9757046623513,72.7662132755338,74.9752167065975
2759,2,58,3,A634,68,71,72.9449837569112,70.2443833538091,72.9445967494525
2760,2,58,4,OS602,68,69,71.914353706488,70.2226155625419,71.9140654484891
2761,2,58,5,Mo44,80,83,78.8839354281312,76.2009535098916,78.8837407896398
2762,2,58,6,B97,72,76,75.3538266734831,72.179430646752,75.3537180720456
2763,2,58,7,NK794,67,68,71.3240849665412,69.6580652303141,71.3240532397238
2764,2,58,8,I29,68,70,72.2947142731171,70.1368618547723,72.2947499784001
2765,2,58,9,Mo17,73,77,75.7656797403088,72.6158147333958,75.7657741082099
2766,2,58,10,A662,60,61,67.7369493211841,66.0949133852537,67.7370942287003
2767,2,58,11,NS701,73,73,73.7085120323085,72.5741508215798,73.7086995041755
2768,2,58,12,H71,73,78,76.1804342434253,72.5535419621388,76.1806545503786
2769,2,58,13,LH213,75,78,76.1527880521935,73.5331039167364,76.1530295400092
2770,2,58,14,LH38,71,73,73.6256134918252,71.5128459611815,73.6258633030458
2771,2,58,15,G3_T5a,56,58,66.0988816953703,63.992757477709,66.0991274808107
2772,2,58,16,PHG86,75,78,76.072483341835,73.4728043748344,76.0727152841638
2773,2,58,17,B97,75,76,75.0463589492243,73.4529670387188,75.0465687036648
2774,2,58,18,B97,73,76,75.0204927494607,72.433237866462,75.0206725152005
2775,2,58,19,Wf9,71,72,72.9948775958541,71.413606639834,72.9950200560239
2776,2,58,20,2MCDB,69,71,72.4695152705788,70.3940619987927,72.4696134597738
2777,2,58,21,R101,71,92,82.9444296985166,71.3745932743465,82.9444765400799
2778,2,58,22,NC342,75,78,75.9196289166057,73.3551907096841,75.9196175861899
2779,2,58,23,W817G,75,79,76.3950725769043,73.3358461153682,76.3949975831399
2780,2,58,24,SD40,71,77,75.3706929271024,71.3165483820397,75.3705506530348
2781,2,58,25,T8,81,82,77.8463964142407,76.297282435889,77.8461855895882
2782,2,58,26,CO245,62,63,68.3221084475205,66.7780347008658,68.321829540707
2783,2,58,27,B65,77,77,75.2977778380067,74.258793943236,75.2974323827019
2784,2,58,28,PHV63,76,81,77.2734085427597,73.7395562018908,77.2729978026638
2785,2,59,1,A635,67,68,71.5474396658431,69.8320290502142,71.5469086478568
2786,2,59,2,B97,73,77,76.0153090271043,72.8083132669844,76.0148638840596
2787,2,59,3,CH753-4,67,68,71.4831927863523,69.7846162755332,71.4828329156774
2788,2,59,4,T234,80,86,80.451148413085,76.2609667890301,80.4508716201934
2789,2,59,5,A679,69,69,71.9192594289456,70.7373999663915,71.9190612264113
2790,2,59,6,L317,78,86,80.3875952833361,75.2139433514324,80.3874691812702
2791,2,59,7,CL17,58,63,68.8561990414618,65.190612416682,68.8561371326306
2792,2,59,8,NC348,77,78,76.3250606898261,74.6674068195409,76.325054924793
2793,2,59,9,B97,75,78,76.2941315099044,73.6443145862508,76.2941746380258
2794,2,59,10,N7A,75,78,76.2633689675862,73.6213232535603,76.2634544523842
2795,2,59,11,A654,65,65,69.7327512613259,68.5984257646207,69.7328728362238
2796,2,59,12,B97,75,77,75.702326622485,73.5756370336477,75.7024767094418
2797,2,59,13,B97,75,78,76.1721618114309,73.5529782073263,76.1723311517896
2798,2,59,14,CML_322,87,91,82.6423240382375,79.530471498845,82.6425017952726
2799,2,59,15,MS226,71,71,72.6128093322705,71.5081165799383,72.6129848162957
2800,2,59,16,PHR25,63,65,69.5835233485448,67.4858840111425,69.5836881853891
2801,2,59,17,Mo23W,86,91,82.5544028559062,78.9637492795271,82.5545502046836
2802,2,59,18,ND245,63,65,69.5254120153689,67.4416918755594,69.5255358952794
2803,2,59,19,L222,69,69,71.4965058446379,70.4196817411383,71.4966014397034
2804,2,59,20,DK83IBI3,66,71,72.4676548307384,68.8976898590811,72.4677182351516
2805,2,59,21,W821G,76,78,75.9389089925038,73.8757087412307,75.9389356145338
2806,2,59,22,B97,73,76,74.9103294002779,72.3537409394686,74.9103138208715
2807,2,59,23,B97,73,79,76.3819563210079,72.3317992304842,76.3818928914625
2808,2,59,24,PHHB4,76,75,74.3537859740716,73.8098912602242,74.3536697421262
2809,2,59,25,B99,73,81,77.325760850699,72.2880159304318,77.3255886474547
2810,2,59,26,CH711-10,72,75,74.2978201747856,71.7661677981486,74.2975904655731
2811,2,59,27,PHR32,75,78,75.7699089183345,73.2443388884025,75.7696214863254
2812,2,59,28,PHV78,75,83,78.2420126936701,73.2225239278644,78.24166756455
2813,2,60,1,4F-306_108,69,79,77.0884559824849,70.8760987726812,77.0879856975019
2814,2,60,2,Va102,72,77,76.0549594132173,72.350516912529,76.0545588798475
2815,2,60,3,B97,71,76,75.5214797749574,71.8249465585482,75.5211479493796
2816,2,60,4,DK4676A,69,69,71.9880451802646,70.7994067735759,71.987779897598
2817,2,60,5,PHRE1,63,63,68.9546975623613,67.7739225967229,68.9544951138751
2818,2,60,6,H52,89,91,82.9214762844031,80.7485155535322,82.9213314824908
2819,2,60,7,Huobai,77,76,75.3884116950891,74.723200436143,75.388318110131
2820,2,60,8,11430,69,71,72.8554854787078,70.6979752142378,72.8554366107154
2821,2,60,9,CI_40H,69,73,73.8226431578381,70.6728254311009,73.8226333156101
2822,2,60,10,R78,74,75,74.7898367079849,73.1477380314941,74.7898609243095
2823,2,60,11,A12,63,65,69.7570359915529,67.62270557073,69.7570896704943
2824,2,60,12,MS1334,63,63,68.7242692085088,67.5977399714737,68.7243469066544
2825,2,60,13,WIL500,89,93,83.691591228901,80.5728617947211,83.6916861572357
2826,2,60,14,B97,75,78,76.1590821936724,73.5480994989081,76.1591858265466
2827,2,60,15,AS5707,75,75,74.626758470572,73.5234599453562,74.6268620884464
2828,2,60,16,ICI_193,71,73,73.5945499156696,71.4989203403496,73.594646651788
2829,2,60,17,NC340,89,91,82.562396670783,80.4744542895711,82.5624811507391
2830,2,60,18,A572,65,65,69.5302490088626,68.4500326360616,69.5303170272471
2831,2,60,19,RS_710,64,65,69.4980405747932,67.9256150236608,69.4980895370346
2832,2,60,20,CR14,68,69,71.4657246230437,69.9011643397794,71.4657531837314
2833,2,60,21,A648,71,71,72.4333632080056,71.3766764720116,72.4333690153459
2834,2,60,22,B97,72,79,76.4010484404518,71.8521617412867,76.4010275884013
2835,2,60,23,Mo28W,83,93,83.3688775024461,77.3276440770271,83.3688245950875
2836,2,60,24,PHG50,68,71,72.3368983178174,69.8031418761245,72.336807565039
2837,2,60,25,IDS69,77,81,77.3050927342427,74.2786635264864,77.3049593790897
2838,2,60,26,NC356,81,83,78.2734237343761,76.2542108387466,78.2732443034881
2839,2,60,27,P39,68,72,72.7418456638587,69.7297808095113,72.7416180061126
2840,2,60,28,HP72-11,77,81,77.2103313220135,74.2053685045221,77.2100540111549
